dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,2002,5,1997,1.439396334111548,1.089207409807063,0.3501889243044851,0.2432887426522398
train,2002,6,1996,0.8982656415316969,1.254850769026919,0.3565851274952222,0.39697068551657666
train,2002,7,1995,2.280628342855783,2.0516696285381353,0.2289587143176477,0.10039282158128719
train,2002,8,1994,2.4140931357131756,2.490630220319492,0.07653708460631625,0.03170427995259339
train,2002,9,1993,3.6155514869917074,3.1043741599019974,0.51117732708971,0.1413829477823008
train,2002,10,1992,5.842164348963226,4.634985076692534,1.2071792722706922,0.20663220001414656
train,2002,11,1991,5.8879974629143605,6.253857097625369,0.3658596347110086,0.062136513647520875
train,2002,12,1990,6.090559187608535,7.021949120433882,0.931389932825347,0.15292355006091082
train,2002,13,1989,12.099295530617026,10.938941063335747,1.1603544672812784,0.09590264692228806
train,2002,14,1988,14.384721213037722,14.44980889109826,0.06508767806053761,0.0045247785547307155
train,2002,15,1987,18.59345258354448,18.17363323248986,0.4198193510546204,0.02257888088122725
train,2002,16,1986,24.045808388616223,26.534985534505836,2.489177145889613,0.1035181311295792
train,2002,17,1985,33.366998918371785,31.851666469965945,1.5153324484058395,0.04541410667806435
train,2003,1,2002,0.6927447646411605,0.7021221063497048,0.009377341708544318,0.013536503178610397
train,2003,2,2001,0.1865010972092675,0.16122777536170882,0.025273321847558677,0.13551299282204596
train,2003,3,2000,0.2673798091297079,0.15554325345242836,0.11183655567727951,0.41826851489226896
train,2003,4,1999,0.4966220551945752,0.44938292927365364,0.047239125920921554,0.09512087799306108
train,2003,5,1998,1.1110956792266773,1.0783956489597388,0.03270003026693846,0.029430435990596467
train,2003,6,1997,1.1077547899317115,1.2465977424293853,0.13884295249767376,0.1253372621445469
train,2003,7,1996,1.6296243084073982,1.7298198792100379,0.10019557080263963,0.061483846482688655
train,2003,8,1995,2.0609786134614336,2.340361735765428,0.2793831223039942,0.1355584771617945
train,2003,9,1994,3.822065609128592,3.119315525527158,0.7027500836014338,0.18386656731449272
train,2003,10,1993,4.332816253838041,4.199250983014064,0.1335652708239765,0.030826433201646294
train,2003,11,1992,6.182891041159507,5.60822436782121,0.5746666733382968,0.09294465477600167
train,2003,12,1991,6.140550050481034,6.979988070830178,0.839438020349144,0.13670404335898997
train,2003,13,1990,9.239668603886074,9.926382537084544,0.6867139331984706,0.07432235533962486
train,2003,14,1989,14.43426694973868,14.36009179740159,0.07417515233708905,0.005138823647599699
train,2003,15,1988,20.179116616809356,18.052312930334054,2.126803686475302,0.10539627313038835
train,2003,16,1987,26.533724795657964,25.214320823279238,1.3194039723787263,0.04972554673494566
train,2003,17,1986,36.0244288008951,31.49677713085596,4.527651670039141,0.12568281637616185
train,2004,1,2003,0.6534166673523508,0.7271988343085289,0.07378216695617812,0.1129174853390733
train,2004,2,2002,0.0700942931796617,0.14342764089620302,0.07333334771654132,1.0462099607386188
train,2004,3,2001,0.0961365369552453,0.13391418623395507,0.037777649278709774,0.3929582911427686
train,2004,4,2000,0.3371315962065953,0.4033495605277759,0.0662179643211806,0.19641577670579893
train,2004,5,1999,1.262661613824278,0.8288097351136857,0.4338518787105924,0.34360106774468474
train,2004,6,1998,1.2114186457830518,1.2091583451465102,0.00226030063654159,0.0018658294920652165
train,2004,7,1997,1.437202281876144,1.5915252597734428,0.15432297789729876,0.10737735379583171
train,2004,8,1996,2.459894453679345,2.003627758435914,0.4562666952434311,0.1854822244754414
train,2004,9,1995,2.819193066396024,2.774695809512391,0.04449725688363326,0.01578368555669779
train,2004,10,1994,3.88068760551982,4.10530421648218,0.22461661096235996,0.05788062163076756
train,2004,11,1993,5.2555839224644245,5.0273440478260625,0.22823987463836204,0.04342807155314027
train,2004,12,1992,5.629053605065599,6.222744817680062,0.5936912126144627,0.10546909911820576
train,2004,13,1991,10.231620554069178,9.242107169317704,0.9895133847514739,0.09671130585055186
train,2004,14,1990,15.48056602578687,13.020531908879823,2.460034116907046,0.15891112203578778
train,2004,15,1989,20.05872833695044,17.66706505670126,2.3916632802491797,0.11923304608714137
train,2004,16,1988,21.44354622125159,24.383385432058066,2.9398392108064755,0.1370966900937689
train,2004,17,1987,31.60733290123309,28.86925627742048,2.73807662381261,0.08662789208974046
train,2005,1,2004,0.6390278911096473,0.7633074332943288,0.12427954218468151,0.19448218757506874
train,2005,2,2003,0.3288836163102782,0.17517126119672113,0.15371235511355705,0.46737614003877004
train,2005,3,2002,0.1666912337794546,0.1362804036374163,0.030410830142038298,0.18243808898848118
train,2005,4,2001,0.3335445782328808,0.39999676105122717,0.06645218281834636,0.19923028930708694
train,2005,5,2000,0.7621071609766294,0.8074424089845592,0.04533524800792976,0.059486710438166994
train,2005,6,1999,0.8205033453744732,1.0177619178182933,0.19725857244382006,0.240411661397373
train,2005,7,1998,1.3395107102253223,1.5295578177161329,0.19004710749081055,0.14187800518496815
train,2005,8,1997,1.652036033265937,1.7486619573796032,0.09662592411366622,0.05848899307758219
train,2005,9,1996,2.763837944336304,2.450604760795228,0.313233183541076,0.11333268804086163
train,2005,10,1995,3.9633549884303774,3.7474257589627133,0.21592922946766402,0.05448142548369729
train,2005,11,1994,5.3769026013245975,5.0037116911485455,0.373190910176052,0.06940629909941964
train,2005,12,1993,4.950018018065586,5.600471955322536,0.65045393725695,0.13140435749585594
train,2005,13,1992,6.546080964685617,9.019399402681806,2.4733184379961894,0.377831935067518
train,2005,14,1991,11.153931077811189,11.470322342680499,0.3163912648693099,0.02836589742774071
train,2005,15,1990,17.14160740990312,15.634274391761231,1.507333018141889,0.08793416988834889
train,2005,16,1989,22.414235260621016,23.753387448138934,1.339152187517918,0.05974561130223255
train,2005,17,1988,27.789982837807894,27.920188902442394,0.1302060646344998,0.004685359663387468
train,2006,1,2005,0.771010598411171,0.7424132264865413,0.028597371924629744,0.03709076371132061
train,2006,2,2004,0.1657103208412213,0.1603706056189251,0.005339715222296204,0.032223190415401684
train,2006,3,2003,0.0945886316761247,0.13957059085499507,0.044981959178870365,0.47555354572011205
train,2006,4,2002,0.4305802119011863,0.40486904381568073,0.025711168085505554,0.059712841823177626
train,2006,5,2001,0.86551844825525,0.7965713963590151,0.06894705189623496,0.07965982936024274
train,2006,6,2000,1.1881395160945378,1.060462071262378,0.12767744483215981,0.10745997679778653
train,2006,7,1999,1.668527074354572,1.4979283667654464,0.17059870758912554,0.10224509401803693
train,2006,8,1998,1.7913866075937217,1.7750221540171198,0.01636445357660188,0.00913507643030461
train,2006,9,1997,2.0485260501874754,2.2563961193244517,0.20787006913697637,0.10147299279784662
train,2006,10,1996,2.653440287387994,3.3538114463057944,0.7003711589178003,0.26394833991420663
train,2006,11,1995,5.128661524932083,4.7313037055680045,0.3973578193640783,0.07747787944911473
train,2006,12,1994,5.8393567567704805,5.64931447918651,0.19004227758397008,0.032545070544558144
train,2006,13,1993,6.688316996499781,7.001137788819238,0.3128207923194575,0.04677122697430763
train,2006,14,1992,11.12573735548934,11.383335484472557,0.25759812898321677,0.02315335341401862
train,2006,15,1991,15.175208622987116,14.195012966420297,0.9801956565668188,0.06459190650479577
train,2006,16,1990,21.21861658549236,22.29328999345581,1.0746734079634521,0.05064766610176555
train,2006,17,1989,25.884230121443135,27.78183653324902,1.897606411805885,0.07331129428623755
train,2007,1,2006,0.5031416162518767,0.7110877970942602,0.20794618084238348,0.4132955297775859
train,2007,2,2005,0.191211489707205,0.15373878875302896,0.03747270095417604,0.19597515301701068
train,2007,3,2004,0.2119466808090052,0.15186697357228124,0.060079707236723956,0.2834661387812959
train,2007,4,2003,0.5496145827738299,0.49701364579674995,0.05260093697707996,0.09570513342552611
train,2007,5,2002,0.9145323767324672,0.8713813461488497,0.04315103058361758,0.04718371014675797
train,2007,6,2001,1.279803422194351,1.1243444814357881,0.15545894075856292,0.12147095254042338
train,2007,7,2000,1.388464635805726,1.6616929302750914,0.27322829446936536,0.19678448224258457
train,2007,8,1999,1.4931385194785012,1.7860815611590217,0.29294304168052054,0.1961928098825276
train,2007,9,1998,2.617344268016053,2.4049573227243006,0.2123869452917524,0.08114597223110452
train,2007,10,1997,3.2873851940131567,3.2611718412702486,0.026213352742908036,0.007973921884979796
train,2007,11,1996,4.456859057645596,4.729621779232842,0.27276272158724524,0.06120066128617383
train,2007,12,1995,6.960777848606745,5.6119803096630925,1.3487975389436526,0.1937710940183835
train,2007,13,1994,8.787200136795333,7.565764967905124,1.221435168890209,0.13900163304298244
train,2007,14,1993,12.641378951360437,9.70856562645591,2.9328133249045276,0.23200106065870865
train,2007,15,1992,14.547632196311117,14.586606774631573,0.03897457832045603,0.002679101161929035
train,2007,16,1991,23.004459030975504,22.005452557904164,0.9990064730713399,0.043426644883330416
train,2007,17,1990,26.651335164844372,27.205317939201514,0.5539827743571415,0.02078630473597722
train,2008,1,2007,0.8390200246112541,0.711219490701318,0.12780053390993618,0.15232119634927438
train,2008,2,2006,0.1449898398369734,0.154892844705149,0.009903004868175608,0.06830137118050648
train,2008,3,2005,0.0940828917317602,0.14342781754255596,0.04934492581079576,0.524483515567938
train,2008,4,2004,0.4929344015221815,0.4948696926899065,0.0019352911677250062,0.003926062294992804
train,2008,5,2003,1.0423899917731374,0.9438529984247435,0.09853699334839394,0.09452987281726002
train,2008,6,2002,1.2579490227594428,1.1309316044281732,0.12701741833126956,0.10097183274767572
train,2008,7,2001,1.8232003547426974,1.6159882603960751,0.20721209434662224,0.113652947580603
train,2008,8,2000,1.9090397121168112,1.8260223636414452,0.08301734847536602,0.04348644396887372
train,2008,9,1999,2.216382669549811,2.240335746043521,0.023953076493710146,0.010807283788482544
train,2008,10,1998,3.2368769686184775,3.155881537180247,0.08099543143823063,0.025022709303892707
train,2008,11,1997,4.157301061466397,4.2575562666160085,0.10025520514961173,0.024115454634460555
train,2008,12,1996,6.70045498440381,5.5851238132025856,1.1153311712012242,0.16645603526881947
train,2008,13,1995,6.834548490741844,7.11820985107455,0.2836613603327054,0.04150403800878942
train,2008,14,1994,10.010449683700434,9.682455380818167,0.32799430288226716,0.0327651916992593
train,2008,15,1993,14.3247137123322,13.591583174083386,0.7331305382488136,0.051179419915220195
train,2008,16,1992,20.43368145577795,21.155772282907627,0.7220908271296764,0.03533826387048127
train,2008,17,1991,24.146147736298648,25.737461115330692,1.5913133790320444,0.06590340605925202
train,2009,1,2008,0.5646538979598541,0.6753291034083226,0.11067520544846854,0.19600538639359813
train,2009,2,2007,0.2200173764834671,0.15599175761478848,0.06402561886867861,0.2910025557604025
train,2009,3,2006,0.1884474194010387,0.1424703517177869,0.0459770676832518,0.24397822920123466
train,2009,4,2005,0.2921036354488209,0.43085217895618255,0.13874854350736165,0.4749976606545748
train,2009,5,2004,0.9801031121452524,0.9217321567316471,0.05837095541360526,0.05955593313624237
train,2009,6,2003,1.1569570224328325,1.1849338242339915,0.027976801801159024,0.02418136651463995
train,2009,7,2002,1.4034026773733532,1.4668221568116782,0.06341947943832493,0.04518979510355315
train,2009,8,2001,1.4361478411620487,1.596345586046378,0.16019774488432925,0.1115468340324871
train,2009,9,2000,2.069495022519555,2.052947134681099,0.016547887838456177,0.007996099366453933
train,2009,10,1999,3.0087505749534302,2.9484172313865376,0.06033334356689268,0.020052623859592108
train,2009,11,1998,4.1021221043976555,4.007097504915409,0.09502459948224651,0.023164741824811305
train,2009,12,1997,5.771718353724852,5.270081515966543,0.5016368377583094,0.08691290998883976
train,2009,13,1996,6.195687509931323,6.86504166412777,0.669354154196447,0.10803549293333524
train,2009,14,1995,9.506066732588463,8.953000868097057,0.5530658644914066,0.058180305277612
train,2009,15,1994,13.122885106462752,13.176887431579228,0.05400232511647651,0.004115125955791334
train,2009,16,1993,17.622471588353747,17.830312885762446,0.20784129740869872,0.011794105972401969
train,2009,17,1992,24.613210196815082,24.309959761597746,0.3032504352173362,0.012320637283492752
train,2010,1,2009,0.3365087681242328,0.520118045234104,0.18360927710987118,0.5456299939309172
train,2010,2,2008,0.22255644155000173,0.145970293096828,0.07658614845317374,0.3441201158656332
train,2010,3,2007,0.2365080438750802,0.15036180014198047,0.08614624373309973,0.36424234170333997
