age,age_label,year,obs_x100k,pred_x100k,phase,err_abs,error_pct,clasif_30pct
4,15–19,1989,0.7642186704734946,0.845308323218792,train,0.08108965274529745,10.61079189481931,en rango
4,15–19,1990,0.6124126240288666,0.7171269568321238,train,0.10471433280325715,17.09865680337794,en rango
4,15–19,1991,0.763520341861652,0.7139497834369102,train,0.049570558424741784,6.492369057761639,en rango
4,15–19,1992,0.7573441938510316,0.7143952134629388,train,0.042948980388092806,5.670998832076714,en rango
4,15–19,1993,0.6572037295714196,0.7252736176969593,train,0.06806988812553971,10.357501800838827,en rango
4,15–19,1994,0.7328635970821475,0.6614803735765654,train,0.07138322350558213,9.740315085889128,en rango
4,15–19,1995,0.5737733371546638,0.6585279059525513,train,0.08475456879788745,14.771437309754493,en rango
4,15–19,1996,0.8982937751890697,0.6226610983769489,train,0.2756326768121208,30.684023915684666,subestimada
4,15–19,1997,0.4953419964979321,0.5235808457519289,train,0.02823884925399678,5.700879282121331,en rango
4,15–19,1998,0.5685665543702597,0.6168407680989066,train,0.04827421372864693,8.490512387263987,en rango
4,15–19,1999,0.5885994703674947,0.6357133282002738,train,0.047113857832779105,8.004400310344037,en rango
4,15–19,2000,0.5573705486994555,0.5484051904463555,train,0.008965358253099964,1.6085095048562124,en rango
4,15–19,2001,0.5543841623532499,0.5756917886925391,train,0.021307626339289176,3.843476741623094,en rango
4,15–19,2002,0.7621103940557492,0.5647549116972768,train,0.19735548235847244,25.895917953329434,en rango
4,15–19,2003,0.4966220551945752,0.5352053782899727,train,0.038583323095397526,7.769152153397756,en rango
4,15–19,2004,0.3371315962065953,0.49506476949795253,train,0.15793317329135725,46.84615001038803,sobreestimada
4,15–19,2005,0.3335445782328808,0.4191390749343828,train,0.08559449670150199,25.66208605607731,en rango
4,15–19,2006,0.4305802119011863,0.42937101756375545,train,0.00120919433743083,0.28082905438030853,en rango
4,15–19,2007,0.5496145827738299,0.450739873292597,train,0.09887470948123289,17.989826431137562,en rango
4,15–19,2008,0.4929344015221815,0.449182560297808,train,0.04375184122437348,8.875793835704668,en rango
4,15–19,2009,0.2921036354488209,0.39133585001959437,train,0.09923221457077347,33.97157807307051,sobreestimada
4,15–19,2010,0.3372108567443977,0.34067415108680094,train,0.0034632943424032225,1.0270411741305125,en rango
4,15–19,2011,0.3584486343107033,0.31044854172349795,train,0.048000092587205334,13.391065829978544,en rango
4,15–19,2012,0.2853928789720148,0.31718591336642143,train,0.031793034394406616,11.14009379243278,en rango
4,15–19,2013,0.3324184702149489,0.3257853544887507,train,0.006633115726198235,1.9954113024794082,en rango
4,15–19,2014,0.2852953091745265,0.3119960595657626,train,0.026700750391236094,9.35898682263373,en rango
4,15–19,2015,0.2863328328076342,0.28946172610708076,train,0.0031288932994465446,1.0927469507308007,en rango
4,15–19,2016,0.4075269752892423,0.3142999667195311,train,0.09322700856971122,22.876279172328,en rango
4,15–19,2017,0.2891898659195285,0.2894995414275209,train,0.00030967550799237964,0.10708380357925529,en rango
4,15–19,2018,0.3997185981069327,0.33849931576314685,train,0.061219282343785875,15.315595179638974,en rango
4,15–19,2019,0.3474033222874517,0.3260244894385452,test,0.021378832848906515,6.153894185046694,en rango
4,15–19,2020,0.41085290781145495,0.3140094019807065,test,0.09684350583074847,23.571332705570395,en rango
4,15–19,2021,0.4770033288018017,0.3024371104823618,test,0.17456621831943986,36.5964360789552,subestimada
4,15–19,2022,0.5670935141741621,0.2912912964387625,test,0.2758022177353996,48.63434527849264,subestimada
4,15–19,2023,0.4545694227513814,0.28055624273636665,test,0.17401318001501476,38.280881050415076,subestimada
5,20–24,1979,3.357188019315022,2.933608843388742,train,0.4235791759262799,12.61708231678678,en rango
5,20–24,1980,3.83592795258793,3.0268821532703876,train,0.8090457993175426,21.091266815157862,en rango
5,20–24,1981,3.1638828013440174,3.1094416454437726,train,0.0544411559002449,1.720707096897467,en rango
5,20–24,1982,3.1476601594495155,2.9183333128944104,train,0.22932684655510505,7.285629163829786,en rango
5,20–24,1983,2.665127111571882,2.734364070689202,train,0.06923695911731986,2.597885812526374,en rango
5,20–24,1984,2.6021684520252837,2.3867520144765932,train,0.21541643754869044,8.27834329407193,en rango
5,20–24,1985,1.9183726061507507,2.5201240837965444,train,0.6017514776457937,31.367810180172402,sobreestimada
5,20–24,1986,1.8555022876141765,2.1902014211828034,train,0.3346991335686269,18.038195684414188,en rango
5,20–24,1987,2.2990719827010366,2.1493657611289296,train,0.149706221572107,6.51159349070169,en rango
5,20–24,1988,1.8497337924783657,2.035299964636245,train,0.18556617215787918,10.032047471503907,en rango
5,20–24,1989,1.5054780968298933,1.7411735286857177,train,0.23569543185582442,15.655852606034697,en rango
5,20–24,1990,1.3524425265716535,1.4478965077772485,train,0.095453981205595,7.057895572654324,en rango
5,20–24,1991,1.3568650742621506,1.4440046002916527,train,0.08713952602950203,6.422121674617324,en rango
5,20–24,1992,1.4255436977177975,1.4742303124578884,train,0.04868661474009084,3.415301461332608,en rango
5,20–24,1993,1.3089470269138208,1.4771991706166658,train,0.16825214370284503,12.854007094507308,en rango
5,20–24,1994,1.5653567761164124,1.3503609235918597,train,0.21499585252455278,13.73462304599651,en rango
5,20–24,1995,1.3170665165628954,1.354245259338849,train,0.037178742775953566,2.8228447317131478,en rango
5,20–24,1996,1.1569011184107054,1.2768448909174095,train,0.11994377250670407,10.367677115869418,en rango
5,20–24,1997,1.0853352600618331,1.0671713387746578,train,0.018163921287175366,1.6735770001741712,en rango
5,20–24,1998,1.2232490718597668,1.2648280785464865,train,0.041579006686719655,3.3990630071359886,en rango
5,20–24,1999,1.2007432600779882,1.318324044537474,train,0.11758078445948583,9.792333496158784,en rango
5,20–24,2000,1.0874481735426211,1.12607063270537,train,0.03862245916274887,3.5516597574417745,en rango
5,20–24,2001,1.15096784886411,1.166703105078396,train,0.015735256214286064,1.3671325597683017,en rango
5,20–24,2002,1.439396334111548,1.156517409137767,train,0.2828789249737811,19.652608407425536,en rango
5,20–24,2003,1.1110956792266773,1.0909428141100832,train,0.020152865116594088,1.8137830515748639,en rango
5,20–24,2004,1.262661613824278,1.0365567908919273,train,0.2261048229323508,17.907000613373942,en rango
5,20–24,2005,0.7621071609766294,0.8398870277463416,train,0.07777986676971216,10.20589632959732,en rango
5,20–24,2006,0.86551844825525,0.8776584761774566,train,0.012140027922206587,1.4026307523171788,en rango
5,20–24,2007,0.9145323767324672,0.9148267426887114,train,0.0002943659562442136,0.03218759266850166,en rango
5,20–24,2008,1.0423899917731374,0.9223900183580026,train,0.1199999734151348,11.512003603470056,en rango
5,20–24,2009,0.9801031121452524,0.788372608731869,train,0.19173050341338338,19.562278808983997,en rango
5,20–24,2010,0.5235719966470449,0.6820227444951616,train,0.15845074784811675,30.263411500774552,sobreestimada
5,20–24,2011,0.7747501688955368,0.6331108336414482,train,0.14163933525408867,18.28193667334154,en rango
5,20–24,2012,0.6875696323412382,0.6728492974585871,train,0.01472033488265112,2.1409227793448378,en rango
5,20–24,2013,0.5778954004300044,0.67975787234391,train,0.10186247191390563,17.626454863304172,en rango
5,20–24,2014,0.8438986130278089,0.6416340285235198,train,0.20226458450428908,23.967877347088837,en rango
5,20–24,2015,0.5401695886976879,0.586657946235911,train,0.04648835753822311,8.60625227908579,en rango
5,20–24,2016,0.6803984024245511,0.652563246984212,train,0.0278351554403391,4.091008347631404,en rango
5,20–24,2017,0.5055584952845837,0.6060483043235193,train,0.10048980903893556,19.876989502939495,en rango
5,20–24,2018,0.7018535710793733,0.7037619734626058,train,0.0019084023832325325,0.2719089083350563,en rango
5,20–24,2019,0.7070214060157622,0.6784665034620022,test,0.02855490255376003,4.038760681189819,en rango
5,20–24,2020,0.6644573079305959,0.6540802340529045,test,0.010377073877691378,1.5617367367077386,en rango
5,20–24,2021,1.0163138702451755,0.6305704856402872,test,0.38574338460488833,37.955143179521066,subestimada
5,20–24,2022,1.2799008413663953,0.6079057532389316,test,0.6719950881274637,52.503683598649395,subestimada
5,20–24,2023,1.1208915122732015,0.5860556642541705,test,0.534835848019031,47.71521973026345,subestimada
6,25–29,1979,4.63600539958276,4.016855599398299,train,0.6191498001844611,13.355243292861232,en rango
6,25–29,1980,4.800042980201364,4.103605779880916,train,0.6964372003204478,14.508978423589697,en rango
6,25–29,1981,4.94333910624429,4.253073525529567,train,0.6902655807147227,13.963549048107952,en rango
6,25–29,1982,3.7938238197702754,3.9747227469244293,train,0.1808989271541539,4.768247966905004,en rango
6,25–29,1983,3.551928597455143,3.6709316306434494,train,0.11900303318830652,3.3503779685652706,en rango
6,25–29,1984,3.747908705580521,3.2679653147870367,train,0.47994339079348425,12.805631846871385,en rango
6,25–29,1985,3.0329819941968945,3.416644816682361,train,0.38366282248546657,12.649690081231654,en rango
6,25–29,1986,3.990094409261082,2.973859592675262,train,1.0162348165858202,25.46894164276215,en rango
6,25–29,1987,2.6410915102993764,2.901763114358903,train,0.2606716040595267,9.869843700719736,en rango
6,25–29,1988,2.8107411444515287,2.7424656966605294,train,0.06827544779099926,2.429090559469578,en rango
6,25–29,1989,2.64529535894649,2.312094190970815,train,0.333201167975675,12.59599109977553,en rango
6,25–29,1990,1.9052161533423075,1.9804044089276343,train,0.07518825558532671,3.9464422686856016,en rango
6,25–29,1991,1.715347472759149,1.97045851927388,train,0.25511104651473104,14.872266439660944,en rango
6,25–29,1992,1.793184362407683,1.9569512473893638,train,0.16376688498168068,9.132741084234821,en rango
6,25–29,1993,1.558797855094152,1.996090516956473,train,0.4372926618623212,28.05319884379162,en rango
6,25–29,1994,2.0308937011197203,1.8211403761128493,train,0.20975332500687105,10.328129182301609,en rango
6,25–29,1995,2.0004216761882505,1.808156293300213,train,0.1922653828880374,9.61124272830286,en rango
6,25–29,1996,1.783547980147837,1.7127375081376055,train,0.0708104720102316,3.9702028091423798,en rango
6,25–29,1997,1.056019599723771,1.4467181625856718,train,0.39069856286190086,36.99728328566042,sobreestimada
6,25–29,1998,1.2227743656294858,1.6969755016682624,train,0.47420113603877656,38.78075541718257,sobreestimada
6,25–29,1999,2.133740252686573,1.740865553799363,train,0.39287469888721005,18.412489448635796,en rango
6,25–29,2000,1.7494326492727703,1.5102251687981565,train,0.23920748047461382,13.673431816540699,en rango
6,25–29,2001,1.6162446813428146,1.5921349933945816,train,0.024109687948232983,1.4917102729892406,en rango
6,25–29,2002,0.8982656415316969,1.5562218566419097,train,0.6579562151102128,73.24739861899701,sobreestimada
