dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,1992,7,1985,35.044026184351985,27.786331,7.257695007594172,0.20710220250990177
train,1992,8,1984,1.1569011184107045,0.9140028,0.24289834226476947,0.20995600954923582
train,1992,9,1983,7.237710772960455,7.500103,0.26239222386571726,0.03625348291699617
train,1992,10,1982,37.560694101727286,8.2952175,29.2654765876892,0.77915164476001
train,1992,11,1981,1.1077547899317115,0.96858305,0.13917174254172737,0.12563406974767502
train,1992,12,1980,4.950018018065584,7.2815185,2.3315004412544846,0.471008475675234
train,1992,13,1979,0.8390200246112546,1.3938022,0.5547821413738528,0.6612263415646609
train,1992,14,1978,1.3082763116949638,1.1483423,0.1599340599173149,0.12224792154952867
train,1992,15,1977,5.559657059665466,7.09671,1.537053145412659,0.2764654598146868
train,1992,16,1976,0.15591425651377286,0.09109783,0.06481642478769864,0.415718396999554
train,1992,17,1975,0.9037347743283892,1.3050787,0.40134397055991644,0.44409486274082044
train,1993,1,1992,40.05798223190856,40.17377,0.11578867263245485,0.002890526835877904
train,1993,2,1991,1.358819554198481,1.4156123,0.0567927857749686,0.041795678903389664
train,1993,3,1990,8.403945051920081,10.294522,1.8905772335413449,0.2249630645918101
train,1993,4,1989,47.09917931901695,37.54548,9.553700498216166,0.20284218613462174
train,1993,5,1988,1.5054780968298922,1.3615252,0.14395291887426476,0.09561940434556501
train,1993,6,1987,6.690265056137409,9.937918,3.2476526532131773,0.4854295944872038
train,1993,7,1986,37.386231185143515,11.231309,26.15492224807076,0.6995870249276013
train,1993,8,1985,1.7835479801478376,1.3797109,0.4038370674433698,0.2264234390877836
train,1993,9,1984,8.148108338635383,10.005112,1.857003355700554,0.22790607077413144
train,1993,10,1983,0.5143021585962918,1.4551251,0.9408229348637912,1.8293194363208443
train,1993,11,1982,1.6296243084073994,1.4723268,0.15729755288371772,0.096523813539174
train,1993,12,1981,6.54608096468562,9.440202,2.8941207946527587,0.4421150319199128
train,1993,13,1980,0.14498983983697344,0.122543454,0.022446385666746393,0.15481350756598042
train,1993,14,1979,1.743102866652289,1.6598948,0.08320804262427384,0.04773558934248732
train,1993,15,1978,7.917983461742373,9.115467,1.1974836097908304,0.15123593217598988
train,1993,16,1977,0.07445327101760003,0.15367623,0.07922295571751502,1.0640627958135433
train,1993,17,1976,1.8058075452090734,1.8671422,0.06133465526089732,0.03396522260834951
train,1994,1,1993,37.448034926217886,47.920383,10.472348527151254,0.27965014847332187
train,1994,2,1992,3.147660159449515,2.1451893,1.0024708741711947,0.31848129194042196
train,1994,3,1991,13.726303476633957,13.542972,0.18333186561100767,0.013356244521555049
train,1994,4,1990,32.10255838818626,18.624517,13.478040947390362,0.41984320328655983
train,1994,5,1989,2.645295358946491,2.0272315,0.618063904097248,0.23364646295798247
train,1994,6,1988,9.48217042758405,13.051939,3.5697685830360673,0.37647167495018624
train,1994,7,1987,0.6339486548548733,1.8738137,1.239865093504807,1.9557815668631515
train,1994,8,1986,2.371868965931946,2.0389657,0.3329032638750613,0.14035482931668522
train,1994,9,1985,12.660323519959483,12.848373,0.18804989312645404,0.01485348244300166
train,1994,10,1984,0.2808031062439612,0.17107108,0.10973202389036929,0.3907792380139967
train,1994,11,1983,2.0609786134614336,2.1613855,0.10040692273241403,0.04871808085564309
train,1994,12,1982,11.153931077811192,11.940625,0.7866941129236711,0.07053065931961798
train,1994,13,1981,0.09408289173176014,0.20282844,0.1087455453581599,1.1558482456836958
train,1994,14,1980,1.5846151779264475,2.3229804,0.738365225973699,0.4659586985273124
train,1994,15,1979,10.37119220472251,11.423364,1.0521714808854004,0.1014513529511288
train,1994,16,1978,0.2863328328076342,0.25486746,0.03146536850366388,0.10989088535541168
train,1994,17,1977,1.6532396638225082,2.607372,0.9541323816944596,0.5771288958116347
train,1995,1,1994,50.67151826346294,35.052097,15.619420942906302,0.3082485285263001
train,1995,2,1993,3.793823819770275,3.1512277,0.6425961071390494,0.1693795330690371
train,1995,3,1992,15.109544195416778,17.468822,2.3592782838312694,0.15614490108488913
train,1995,4,1991,1.5153815010813496,2.9835312,1.46814973556721,0.9688317658085407
train,1995,5,1990,3.3407240223908072,2.9750328,0.36569121599432286,0.10946465902098207
train,1995,6,1989,13.928957298334439,16.793081,2.8641239852348974,0.2056237178340098
train,1995,7,1988,0.303086404629948,0.253589,0.04949740035176503,0.16331118649823753
train,1995,8,1987,2.767484061021484,2.957119,0.18963492701562545,0.06852250016051124
train,1995,9,1986,15.318096932917378,15.906454,0.5883571533863332,0.038409285171838926
train,1995,10,1985,0.2743707991648151,0.27712682,0.0027560197305248613,0.010044872628224805
train,1995,11,1984,3.8220656091285923,3.1177216,0.7043440515114048,0.1842836108906583
train,1995,12,1983,17.14160740990313,14.671371,2.470235949942193,0.14410760268111922
train,1995,13,1982,0.4929344015221817,0.3298258,0.16310861278583833,0.33089314172804324
train,1995,14,1981,2.9463976605602595,3.2213516,0.2749539629748967,0.09331868764874077
train,1995,15,1980,16.64341735685374,13.981416,2.6620016082575475,0.15994321065085704
train,1995,16,1979,0.5401695886976877,0.4141723,0.12599729694201145,0.23325507318090444
train,1995,17,1978,2.3079805939130114,3.5578377,1.2498571307726576,0.5415371056708389
train,1996,1,1995,4.247332661298665,5.6267753,1.3794426034413254,0.3247785642058049
train,1996,2,1994,5.282078060058739,4.480284,0.8017938460389633,0.15179515276415573
train,1996,3,1993,22.55841188780311,22.113197,0.4452145611429543,0.01973607731595917
train,1996,4,1992,0.6738037759424562,0.41743064,0.25637313667548844,0.3804863460679131
train,1996,5,1991,4.917471679501596,4.265226,0.6522457922030123,0.13263844404468175
train,1996,6,1990,18.294092504910285,21.182175,2.8880821777069023,0.15786966076243245
train,1996,7,1989,0.18476521092796458,0.409935,0.22516978663062917,1.2186806460941322
train,1996,8,1988,4.117186352275819,4.243232,0.12604542110064543,0.030614456163963
train,1996,9,1987,19.854635702889546,19.256962,0.5976738803797801,0.030102485350197966
train,1996,10,1986,0.5543841623532504,0.44249278,0.11189137928363979,0.2018300429227295
train,1996,11,1985,4.33281625383804,4.392329,0.05951296216537827,0.013735399490492477
train,1996,12,1984,22.414235260621,17.62478,4.789454605713772,0.21367914408072755
train,1996,13,1983,1.0423899917731367,0.5260137,0.5163763194212996,0.4953772805727274
train,1996,14,1982,3.4405702462098215,4.3610954,0.9205251822569753,0.2675501781342121
train,1996,15,1981,20.25561795521524,7.775101,12.480516770370269,0.6161508771523941
train,1996,16,1980,1.1003958204282853,0.643639,0.45675679235592814,0.41508408508652694
train,1996,17,1979,3.0854844020310117,4.722539,1.6370545460280703,0.5305664630649091
train,1997,1,1996,1.1236845498105696,0.6960054,0.42767914581505573,0.3806042771405668
train,1997,2,1995,7.59268164256247,6.234714,1.3579676113429873,0.17885217308867768
train,1997,3,1994,29.397783282043605,27.49828,1.8995037105104018,0.0646138415365001
train,1997,4,1993,0.2693247221242179,0.65668744,0.3873627163637887,1.4382738922262441
