ano,sexo,gr_et,poblacion,conteo_defunciones,tasa_x100k,tasa,t
2001,2,2,2110690,5.0,0.23688935845623943,2.368893584562394e-06,23
2001,2,3,1989777,7.0,0.35179821658406946,3.5179821658406946e-06,23
2001,2,4,1894626,12.0,0.6333703855008852,6.333703855008852e-06,23
2001,2,5,1758862,16.0,0.9096790993267238,9.096790993267238e-06,23
2001,2,6,1589970,22.0,1.3836739057969647,1.3836739057969647e-05,23
2001,2,7,1584841,21.0,1.3250540590507187,1.3250540590507187e-05,23
2001,2,8,1527715,20.0,1.3091447030368883,1.3091447030368884e-05,23
2001,2,9,1329439,32.0,2.4070303338475854,2.4070303338475854e-05,23
2001,2,10,1082228,27.0,2.4948532102292678,2.4948532102292677e-05,23
2001,2,11,859207,37.0,4.306296387250104,4.3062963872501036e-05,23
2001,2,12,666383,32.0,4.802043269411135,4.8020432694111346e-05,23
2001,2,13,508406,44.0,8.65450053697242,8.65450053697242e-05,23
2001,2,14,403832,34.0,8.419342696963094,8.419342696963094e-05,23
2001,2,15,318799,47.0,14.742831690187234,0.00014742831690187235,23
2001,2,16,226025,40.0,17.697157394093573,0.00017697157394093574,23
2001,2,17,241761,45.0,18.613424001389802,0.00018613424001389802,23
2002,1,1,2150460,18.0,0.8370302167908261,8.370302167908262e-06,24
2002,1,2,2172716,7.0,0.3221774037656095,3.221774037656095e-06,24
2002,1,3,2047002,1.0,0.04885193077486001,4.885193077486001e-07,24
2002,1,4,1904006,15.0,0.7878126434475521,7.878126434475521e-06,24
2002,1,5,1752104,27.0,1.5410044152630207,1.5410044152630208e-05,24
2002,1,6,1516345,15.0,0.9892207907831001,9.892207907831001e-06,24
2002,1,7,1449771,41.0,2.8280328410486897,2.82803284104869e-05,24
2002,1,8,1396274,42.0,3.008005592025634,3.008005592025634e-05,24
2002,1,9,1230264,59.0,4.795718642502748,4.7957186425027476e-05,24
2002,1,10,1015489,93.0,9.158149423578196,9.158149423578197e-05,24
2002,1,11,821138,74.0,9.011883508009616,9.011883508009616e-05,24
2002,1,12,650185,64.0,9.843352276659719,9.843352276659719e-05,24
2002,1,13,504835,88.0,17.431437994592294,0.00017431437994592293,24
2002,1,14,400451,70.0,17.480290971929147,0.00017480290971929149,24
2002,1,15,307771,89.0,28.91760432269447,0.0002891760432269447,24
2002,1,16,208667,70.0,33.546272290299854,0.00033546272290299855,24
2002,1,17,191648,96.0,50.09183503088997,0.0005009183503088997,24
2002,2,1,2085092,18.0,0.8632712609323714,8.632712609323714e-06,24
2002,2,2,2115558,5.0,0.23634426472826556,2.3634426472826556e-06,24
2002,2,3,2013969,2.0,0.09930639448770066,9.930639448770066e-07,24
2002,2,4,1901217,14.0,0.7363704406177728,7.363704406177727e-06,24
2002,2,5,1791048,24.0,1.3399975880043415,1.3399975880043416e-05,24
2002,2,6,1600773,13.0,0.8121076504913564,8.121076504913564e-06,24
2002,2,7,1575711,28.0,1.7769756002211063,1.7769756002211064e-05,24
2002,2,8,1544789,29.0,1.8772790329294162,1.8772790329294162e-05,24
2002,2,9,1369616,35.0,2.5554608006915807,2.5554608006915807e-05,24
2002,2,10,1124129,32.0,2.846648382881324,2.846648382881324e-05,24
2002,2,11,894216,27.0,3.0194047075874284,3.0194047075874285e-05,24
2002,2,12,696161,18.0,2.585608788771563,2.585608788771563e-05,24
2002,2,13,528283,37.0,7.003821815201321,7.003821815201321e-05,24
2002,2,14,412912,47.0,11.382570620374317,0.00011382570620374316,24
2002,2,15,326861,29.0,8.87227292335274,8.87227292335274e-05,24
2002,2,16,236317,37.0,15.656935387636098,0.00015656935387636098,24
2002,2,17,254901,53.0,20.79238606360901,0.00020792386063609009,24
2003,1,1,2127113,15.0,0.7051811539866476,7.051811539866476e-06,25
2003,1,2,2175825,2.0,0.09191915710132938,9.191915710132938e-07,25
2003,1,3,2075273,5.0,0.24093215687767344,2.4093215687767346e-06,25
2003,1,4,1916599,9.0,0.46958179567035147,4.6958179567035146e-06,25
2003,1,5,1782115,24.0,1.3467144376204678,1.3467144376204678e-05,25
2003,1,6,1538541,19.0,1.2349362155444672,1.2349362155444671e-05,25
2003,1,7,1441449,31.0,2.1506137227192914,2.1506137227192914e-05,25
2003,1,8,1404464,32.0,2.2784492874149853,2.2784492874149853e-05,25
2003,1,9,1261264,71.0,5.62927349072042,5.62927349072042e-05,25
2003,1,10,1048743,67.0,6.388600448346258,6.388600448346258e-05,25
2003,1,11,848619,83.0,9.78059647497876,9.78059647497876e-05,25
2003,1,12,673468,67.0,9.948505348435264,9.948505348435264e-05,25
2003,1,13,520743,67.0,12.866231519194688,0.00012866231519194688,25
2003,1,14,407875,88.0,21.575237511492492,0.00021575237511492492,25
2003,1,15,314608,92.0,29.242740171896457,0.00029242740171896457,25
2003,1,16,217846,84.0,38.55934926507716,0.0003855934926507716,25
2003,1,17,202437,98.0,48.410122655443416,0.0004841012265544342,25
2003,2,1,2059133,14.0,0.6798978016475866,6.798978016475866e-06,25
2003,2,2,2113694,6.0,0.28386322712748396,2.8386322712748394e-06,25
2003,2,3,2038725,6.0,0.29430158554979213,2.9430158554979216e-06,25
2003,2,4,1909248,10.0,0.5237664253150979,5.237664253150979e-06,25
2003,2,5,1817935,16.0,0.8801194762188967,8.801194762188967e-06,25
2003,2,6,1621003,16.0,0.9870432071994931,9.870432071994931e-06,25
2003,2,7,1565379,18.0,1.1498812747583813,1.1498812747583812e-05,25
2003,2,8,1555295,29.0,1.8645980344564856,1.8645980344564857e-05,25
2003,2,9,1407450,31.0,2.2025649223773494,2.2025649223773493e-05,25
2003,2,10,1166906,29.0,2.4852044637700037,2.485204463770004e-05,25
2003,2,11,930484,27.0,2.901715666255411,2.901715666255411e-05,25
2003,2,12,727058,19.0,2.613271568430579,2.613271568430579e-05,25
2003,2,13,550724,32.0,5.810533043775103,5.8105330437751035e-05,25
2003,2,14,423480,32.0,7.556437139888542,7.556437139888542e-05,25
2003,2,15,334578,39.0,11.656474723382889,0.00011656474723382888,25
2003,2,16,245715,39.0,15.872046883584641,0.00015872046883584642,25
2003,2,17,269465,72.0,26.719611081216488,0.00026719611081216487,25
2004,1,1,2102017,14.0,0.6660269636258889,6.660269636258889e-06,26
2004,1,2,2173838,,0.001,1e-08,26
2004,1,3,2100687,3.0,0.14281042344718656,1.4281042344718656e-06,26
2004,1,4,1933772,8.0,0.41369923651805895,4.13699236518059e-06,26
2004,1,5,1805088,27.0,1.4957719512843695,1.4957719512843695e-05,26
2004,1,6,1569492,24.0,1.5291572050064606,1.5291572050064605e-05,26
2004,1,7,1435251,25.0,1.7418556057442216,1.7418556057442216e-05,26
2004,1,8,1407804,43.0,3.0544024594332733,3.054402459433273e-05,26
2004,1,9,1289404,50.0,3.8777605777553035,3.877760577755304e-05,26
2004,1,10,1083007,64.0,5.90947242261592,5.90947242261592e-05,26
2004,1,11,877220,79.0,9.005722623743189,9.005722623743189e-05,26
2004,1,12,697716,58.0,8.312837888195197,8.312837888195197e-05,26
2004,1,13,538596,88.0,16.338777116799978,0.00016338777116799976,26
2004,1,14,416510,94.0,22.568485750642242,0.00022568485750642243,26
2004,1,15,321076,93.0,28.96510483499234,0.0002896510483499234,26
2004,1,16,226099,67.0,29.633036855536737,0.00029633036855536735,26
2004,1,17,214617,104.0,48.4584166212369,0.000484584166212369,26
2004,2,1,2030109,13.0,0.6403597048237312,6.403597048237312e-06,26
2004,2,2,2106111,3.0,0.14244263478990424,1.4244263478990423e-06,26
2004,2,3,2060062,1.0,0.048542228340700426,4.854222834070043e-07,26
2004,2,4,1922289,5.0,0.26010657086421446,2.6010657086421447e-06,26
2004,2,5,1838010,19.0,1.0337266935435607,1.0337266935435606e-05,26
2004,2,6,1649874,15.0,0.9091603358801944,9.091603358801945e-06,26
2004,2,7,1556673,18.0,1.1563122120059897,1.1563122120059896e-05,26
2004,2,8,1559803,30.0,1.9233198038470243,1.9233198038470243e-05,26
2004,2,9,1441874,27.0,1.8725630672305624,1.8725630672305623e-05,26
2004,2,10,1210401,25.0,2.065431208335089,2.065431208335089e-05,26
2004,2,11,968436,18.0,1.858666964053381,1.858666964053381e-05,26
2004,2,12,759012,24.0,3.1620053437890308,3.162005343789031e-05,26
2004,2,13,575597,26.0,4.517049254947472,4.517049254947472e-05,26
2004,2,14,436172,38.0,8.712159423346753,8.712159423346754e-05,26
2004,2,15,341977,40.0,11.696693052456745,0.00011696693052456744,26
2004,2,16,254232,36.0,14.16029453412631,0.0001416029453412631,26
2004,2,17,285267,54.0,18.929634342563283,0.00018929634342563283,26
2005,1,1,2078745,12.0,0.5772713824928021,5.772713824928021e-06,27
2005,1,2,2166307,7.0,0.32313056275033963,3.2313056275033964e-06,27
2005,1,3,2122562,5.0,0.23556437927372675,2.3556437927372676e-06,27
2005,1,4,1956284,8.0,0.4089385794700565,4.089385794700565e-06,27
2005,1,5,1822284,16.0,0.8780190135017374,8.780190135017374e-06,27
2005,1,6,1606354,12.0,0.747033343833302,7.47033343833302e-06,27
2005,1,7,1433745,23.0,1.6041904243781149,1.6041904243781148e-05,27
2005,1,8,1406884,29.0,2.061292899769988,2.0612928997699882e-05,27
2005,1,9,1314038,53.0,4.033368898007516,4.0333688980075156e-05,27
2005,1,10,1117709,67.0,5.994404625890996,5.9944046258909966e-05,27
2005,1,11,907326,77.0,8.486475643814902,8.486475643814902e-05,27
2005,1,12,722960,63.0,8.7141750580945,8.714175058094501e-05,27
2005,1,13,558403,57.0,10.207681548988813,0.00010207681548988813,27
2005,1,14,426937,67.0,15.693181898031794,0.00015693181898031794,27
2005,1,15,327397,75.0,22.907968002150294,0.00022907968002150295,27
2005,1,16,233563,77.0,32.96755051099703,0.0003296755051099703,27
2005,1,17,229001,95.0,41.48453500203056,0.0004148453500203056,27
2005,2,1,1989935,14.0,0.703540567907997,7.03540567907997e-06,27
2005,2,2,2090518,7.0,0.33484523931389254,3.3484523931389255e-06,27
2005,2,3,2076819,2.0,0.0963011220525236,9.63011220525236e-07,27
2005,2,4,1941246,5.0,0.2575665320108837,2.575665320108837e-06,27
2005,2,5,1851740,12.0,0.6480391415641504,6.480391415641504e-06,27
2005,2,6,1684309,15.0,0.8905729293140391,8.905729293140391e-06,27
2005,2,7,1552420,17.0,1.095064479973203,1.095064479973203e-05,27
2005,2,8,1559153,20.0,1.2827477482966714,1.2827477482966713e-05,27
2005,2,9,1471943,24.0,1.6304979200960907,1.6304979200960908e-05,27
2005,2,10,1254019,27.0,2.153077425461656,2.153077425461656e-05,27
2005,2,11,1008275,26.0,2.5786615754630433,2.5786615754630434e-05,27
2005,2,12,792186,12.0,1.5147957676606252,1.5147957676606251e-05,27
2005,2,13,602597,19.0,3.1530193479224087,3.153019347922409e-05,27
2005,2,14,451677,31.0,6.863311614273031,6.863311614273031e-05,27
2005,2,15,349319,41.0,11.73712280179435,0.00011737122801794349,27
2005,2,16,261658,34.0,12.99406094978942,0.0001299406094978942,27
2005,2,17,303565,53.0,17.459193253504193,0.00017459193253504193,27
2006,1,1,2055109,14.0,0.6812290734943985,6.812290734943986e-06,28
2006,1,2,2152166,3.0,0.1393944519149545,1.393944519149545e-06,28
2006,1,3,2140684,2.0,0.09342808186542245,9.342808186542245e-07,28
2006,1,4,1983997,8.0,0.40322641616897603,4.03226416168976e-06,28
2006,1,5,1836455,18.0,0.9801492549504345,9.801492549504345e-06,28
2006,1,6,1646772,28.0,1.7002960944198713,1.7002960944198713e-05,28
2006,1,7,1440389,35.0,2.429899145300332,2.429899145300332e-05,28
2006,1,8,1403862,32.0,2.27942632537956,2.27942632537956e-05,28
2006,1,9,1334852,38.0,2.8467575431583425,2.8467575431583426e-05,28
2006,1,10,1152745,45.0,3.9037254553262,3.9037254553262e-05,28
2006,1,11,939069,83.0,8.838541150863248,8.838541150863248e-05,28
2006,1,12,749142,73.0,9.744481019619778,9.744481019619778e-05,28
2006,1,13,579742,58.0,10.004450255458462,0.00010004450255458462,28
2006,1,14,438539,67.0,15.278002640586129,0.0001527800264058613,28
2006,1,15,334140,78.0,23.343508708924404,0.00023343508708924404,28
2006,1,16,240232,81.0,33.717406507043194,0.00033717406507043193,28
2006,1,17,243119,92.0,37.841550845470735,0.0003784155084547074,28
2006,2,1,1965588,17.0,0.864881144980535,8.64881144980535e-06,28
2006,2,2,2072073,4.0,0.1930433918110028,1.930433918110028e-06,28
2006,2,3,2088154,2.0,0.09577837649905131,9.57783764990513e-07,28
2006,2,4,1964164,9.0,0.458210210552683,4.58210210552683e-06,28
2006,2,5,1860751,14.0,0.7523843867341734,7.5238438673417344e-06,28
2006,2,6,1719836,12.0,0.6977409473926584,6.977409473926584e-06,28
2006,2,7,1556266,15.0,0.9638455122710384,9.638455122710384e-06,28
2006,2,8,1554740,21.0,1.3507081569908794,1.3507081569908795e-05,28
2006,2,9,1496452,20.0,1.336494588533411,1.336494588533411e-05,28
2006,2,10,1296905,20.0,1.5421330012606937,1.5421330012606936e-05,28
2006,2,11,1049754,19.0,1.8099478544497094,1.8099478544497093e-05,28
2006,2,12,826374,19.0,2.2992010881271674,2.2992010881271676e-05,28
2006,2,13,631325,23.0,3.6431315091276284,3.643131509127628e-05,28
2006,2,14,469266,34.0,7.245357643639215,7.245357643639216e-05,28
2006,2,15,357778,27.0,7.5465791636154265,7.546579163615426e-05,28
2006,2,16,268755,27.0,10.046324719540102,0.00010046324719540102,28
2006,2,17,320931,54.0,16.82604672032306,0.0001682604672032306,28
2007,1,1,2032496,12.0,0.5904070659917658,5.904070659917658e-06,29
2007,1,2,2133725,3.0,0.14059918686803594,1.4059918686803594e-06,29
2007,1,3,2153021,3.0,0.13933909608870512,1.3933909608870513e-06,29
2007,1,4,2013753,8.0,0.39726818532362207,3.972681853236221e-06,29
2007,1,5,1849894,21.0,1.1352001790372854,1.1352001790372854e-05,29
2007,1,6,1685139,27.0,1.602241714185002,1.602241714185002e-05,29
2007,1,7,1456149,27.0,1.854205853933904,1.854205853933904e-05,29
2007,1,8,1399227,21.0,1.5008286718309467,1.5008286718309467e-05,29
2007,1,9,1350627,51.0,3.776024024397558,3.7760240243975576e-05,29
2007,1,10,1186917,62.0,5.223617152673691,5.223617152673692e-05,29
2007,1,11,972063,68.0,6.995431366074009,6.99543136607401e-05,29
2007,1,12,776109,94.0,12.111700804912712,0.00012111700804912712,29
2007,1,13,602109,86.0,14.283128137928513,0.00014283128137928514,29
2007,1,14,452244,78.0,17.247326664367023,0.00017247326664367022,29
2007,1,15,340868,69.0,20.242439888754593,0.00020242439888754592,29
2007,1,16,246191,83.0,33.713661344240855,0.00033713661344240856,29
2007,1,17,257868,110.0,42.657483673817616,0.00042657483673817613,29
2007,2,1,1942528,8.0,0.41183447548761204,4.1183447548761204e-06,29
2007,2,2,2050124,5.0,0.24388768679357933,2.4388768679357932e-06,29
2007,2,3,2093330,6.0,0.28662466023035066,2.8662466023035068e-06,29
2007,2,4,1989052,14.0,0.7038528907238222,7.038528907238222e-06,29
2007,2,5,1867853,13.0,0.6959862473117532,6.9598624731175315e-06,29
2007,2,6,1752889,17.0,0.9698275247320282,9.698275247320281e-06,29
2007,2,7,1568775,15.0,0.9561600611942439,9.56160061194244e-06,29
2007,2,8,1547586,23.0,1.4861855819321188,1.4861855819321188e-05,29
2007,2,9,1514873,24.0,1.5842912244128715,1.5842912244128715e-05,29
2007,2,10,1337886,21.0,1.5696404626403146,1.5696404626403147e-05,29
2007,2,11,1092171,24.0,2.197458090353983,2.197458090353983e-05,29
2007,2,12,861639,20.0,2.3211577006147586,2.3211577006147586e-05,29
2007,2,13,661092,25.0,3.7816219225160794,3.7816219225160796e-05,29
2007,2,14,489109,41.0,8.382589565924977,8.382589565924977e-05,29
2007,2,15,367151,34.0,9.260495000694537,9.260495000694537e-05,29
2007,2,16,275447,37.0,13.432711193078886,0.00013432711193078886,29
2007,2,17,338725,49.0,14.466012251826703,0.00014466012251826703,29
2008,1,1,2011717,19.0,0.9444668410119317,9.444668410119316e-06,30
2008,1,2,2112253,3.0,0.1420284407218264,1.4202844072182641e-06,30
2008,1,3,2159076,1.0,0.04631610929860737,4.631610929860737e-07,30
2008,1,4,2043532,10.0,0.4893488332945116,4.893488332945116e-06,30
2008,1,5,1865133,25.0,1.3403869858074464,1.3403869858074465e-05,30
2008,1,6,1717793,26.0,1.5135700285191522,1.5135700285191522e-05,30
2008,1,7,1481301,42.0,2.835345415955299,2.8353454159552987e-05,30
2008,1,8,1394125,38.0,2.72572402044293,2.72572402044293e-05,30
2008,1,9,1361040,43.0,3.1593487333215773,3.1593487333215775e-05,30
2008,1,10,1219065,67.0,5.496015388843089,5.496015388843089e-05,30
2008,1,11,1005849,72.0,7.158132085432307,7.158132085432307e-05,30
2008,1,12,803650,88.0,10.950040440490264,0.00010950040440490264,30
2008,1,13,625180,71.0,11.356729261972552,0.00011356729261972552,30
2008,1,14,467801,66.0,14.108563256598426,0.00014108563256598426,30
2008,1,15,348124,73.0,20.96953958934173,0.00020969539589341728,30
2008,1,16,251534,82.0,32.59996660491226,0.0003259996660491226,30
2008,1,17,272914,97.0,35.54233201667925,0.0003554233201667925,30
2008,2,1,1921443,14.0,0.7286190639014531,7.286190639014532e-06,30
2008,2,2,2025968,3.0,0.14807736351215814,1.4807736351215815e-06,30
2008,2,3,2092494,3.0,0.1433695867228293,1.433695867228293e-06,30
2008,2,4,2013803,10.0,0.4965729021160461,4.965729021160461e-06,30
2008,2,5,1876269,14.0,0.7461616644521655,7.461616644521654e-06,30
2008,2,6,1779964,18.0,1.0112564074329593,1.0112564074329593e-05,30
2008,2,7,1590221,14.0,0.8803807772630345,8.803807772630345e-06,30
2008,2,8,1539287,18.0,1.1693725731458786,1.1693725731458786e-05,30
2008,2,9,1526548,21.0,1.3756527799977465,1.3756527799977465e-05,30
2008,2,10,1376029,17.0,1.235439078682208,1.235439078682208e-05,30
2008,2,11,1134963,17.0,1.4978461852941463,1.4978461852941462e-05,30
2008,2,12,897727,26.0,2.896203411504834,2.896203411504834e-05,30
2008,2,13,691659,19.0,2.7470184006858873,2.7470184006858873e-05,30
2008,2,14,511176,32.0,6.260074807893954,6.260074807893954e-05,30
2008,2,15,377894,31.0,8.203358613791169,8.203358613791169e-05,30
2008,2,16,281899,27.0,9.577898467181507,9.577898467181508e-05,30
2008,2,17,356586,55.0,15.424049177477524,0.00015424049177477524,30
2009,1,1,1993283,10.0,0.501684908766091,5.016849087660909e-06,31
2009,1,2,2089341,6.0,0.28717188816952327,2.871718881695233e-06,31
2009,1,3,2158990,5.0,0.23158977114298815,2.3158977114298815e-06,31
2009,1,4,2071649,3.0,0.14481217619394018,1.448121761939402e-06,31
2009,1,5,1884764,21.0,1.1141978518265416,1.1141978518265417e-05,31
2009,1,6,1743506,27.0,1.5486037902938103,1.5486037902938103e-05,31
2009,1,7,1514912,22.0,1.4522295684501807,1.4522295684501807e-05,31
2009,1,8,1391210,25.0,1.796996858849491,1.796996858849491e-05,31
2009,1,9,1366572,41.0,3.000207819273335,3.000207819273335e-05,31
2009,1,10,1248160,59.0,4.726958082297141,4.7269580822971415e-05,31
2009,1,11,1040267,63.0,6.05613751085058,6.05613751085058e-05,31
2009,1,12,831964,82.0,9.856195700775514,9.856195700775514e-05,31
2009,1,13,648810,59.0,9.093571307470599,9.0935713074706e-05,31
2009,1,14,484937,74.0,15.259714148435776,0.00015259714148435776,31
2009,1,15,356344,61.0,17.11829019150035,0.00017118290191500349,31
2009,1,16,256514,57.0,22.22100937960501,0.0002222100937960501,31
2009,1,17,287889,115.0,39.9459513909875,0.000399459513909875,31
2009,2,1,1902909,12.0,0.630613444993954,6.3061344499395395e-06,31
2009,2,2,2001245,3.0,0.14990668308977662,1.4990668308977661e-06,31
2009,2,3,2086226,3.0,0.14380033610931894,1.4380033610931893e-06,31
2009,2,4,2036482,9.0,0.441938598033275,4.41938598033275e-06,31
2009,2,5,1890349,16.0,0.8464045528100895,8.464045528100896e-06,31
2009,2,6,1800273,14.0,0.7776598327031512,7.776598327031512e-06,31
2009,2,7,1620325,22.0,1.3577523027787635,1.3577523027787635e-05,31
2009,2,8,1533280,17.0,1.108734216842325,1.108734216842325e-05,31
2009,2,9,1532686,19.0,1.2396537842715338,1.2396537842715338e-05,31
2009,2,10,1410751,21.0,1.4885688544612055,1.4885688544612054e-05,31
2009,2,11,1178097,28.0,2.3767143113003426,2.3767143113003427e-05,31
2009,2,12,935274,20.0,2.138410775879582,2.1384107758795817e-05,31
2009,2,13,723112,26.0,3.5955702574428305,3.5955702574428306e-05,31
2009,2,14,535464,23.0,4.295340116235638,4.2953401162356386e-05,31
2009,2,15,390443,37.0,9.476415251393929,9.476415251393929e-05,31
2009,2,16,288245,39.0,13.530156637582612,0.00013530156637582612,31
2009,2,17,374357,48.0,12.821985431019055,0.00012821985431019054,31
2010,1,1,1976689,10.0,0.5058964763804523,5.058964763804523e-06,32
2010,1,2,2066810,5.0,0.24191870563815737,2.4191870563815736e-06,32
2010,1,3,2153175,5.0,0.23221521706317416,2.3221521706317416e-06,32
2010,1,4,2096619,9.0,0.42926254126286173,4.2926254126286175e-06,32
2010,1,5,1909561,12.0,0.6284166884430505,6.284166884430505e-06,32
2010,1,6,1763440,30.0,1.7012203420587035,1.7012203420587035e-05,32
2010,1,7,1554481,29.0,1.8655744264484417,1.8655744264484417e-05,32
2010,1,8,1393522,38.0,2.7269034862743466,2.7269034862743466e-05,32
2010,1,9,1368430,23.0,1.6807582411961155,1.6807582411961154e-05,32
2010,1,10,1273797,59.0,4.631821239962098,4.6318212399620976e-05,32
2010,1,11,1074940,58.0,5.395649989766871,5.395649989766871e-05,32
2010,1,12,861535,64.0,7.428601275630125,7.428601275630125e-05,32
2010,1,13,673077,61.0,9.06285610710216,9.06285610710216e-05,32
2010,1,14,503510,60.0,11.916347242358643,0.00011916347242358643,32
2010,1,15,365878,62.0,16.945539223456997,0.00016945539223457,32
2010,1,16,261323,55.0,21.046750573045617,0.00021046750573045617,32
2010,1,17,302551,80.0,26.441823031488905,0.00026441823031488906,32
2010,2,1,1886509,3.0,0.15902389015901858,1.5902389015901859e-06,32
2010,2,2,1977108,4.0,0.2023157055659074,2.023157055659074e-06,32
2010,2,3,2075011,5.0,0.2409625780297068,2.409625780297068e-06,32
2010,2,4,2055086,5.0,0.24329882058463734,2.4329882058463732e-06,32
2010,2,5,1910353,8.0,0.4187707716846049,4.187707716846049e-06,32
2010,2,6,1814442,12.0,0.6613603521082515,6.613603521082515e-06,32
2010,2,7,1655850,13.0,0.7850952682912099,7.8509526829121e-06,32
2010,2,8,1532295,13.0,0.8484006017118114,8.484006017118114e-06,32
2010,2,9,1534483,23.0,1.4988761687161083,1.4988761687161084e-05,32
2010,2,10,1441383,21.0,1.4569340695706832,1.4569340695706832e-05,32
2010,2,11,1221191,21.0,1.7196327192060865,1.7196327192060866e-05,32
2010,2,12,974446,18.0,1.8472034366193715,1.8472034366193714e-05,32
2010,2,13,755440,23.0,3.044583289208938,3.0445832892089377e-05,32
2010,2,14,561549,24.0,4.273892394074248,4.273892394074248e-05,32
2010,2,15,405327,24.0,5.921145149471908,5.921145149471908e-05,32
2010,2,16,294812,37.0,12.550371083945022,0.00012550371083945022,32
2010,2,17,391669,54.0,13.787151906329068,0.0001378715190632907,32
2011,1,1,1961144,8.0,0.4079251702067772,4.079251702067772e-06,33
2011,1,2,2045552,2.0,0.09777311943182085,9.777311943182085e-07,33
2011,1,3,2141855,2.0,0.09337700264490359,9.33770026449036e-07,33
2011,1,4,2116809,8.0,0.3779273425235815,3.779273425235815e-06,33
2011,1,5,1938367,19.0,0.980206534675838,9.80206534675838e-06,33
2011,1,6,1779149,21.0,1.1803395893205122,1.1803395893205122e-05,33
2011,1,7,1595918,24.0,1.5038366632872116,1.5038366632872115e-05,33
2011,1,8,1402527,28.0,1.9963965043097212,1.996396504309721e-05,33
2011,1,9,1367551,29.0,2.120579049702717,2.120579049702717e-05,33
2011,1,10,1295251,53.0,4.091870996432352,4.091870996432352e-05,33
2011,1,11,1109360,64.0,5.769092089132473,5.769092089132473e-05,33
2011,1,12,892342,51.0,5.715297498044472,5.715297498044472e-05,33
2011,1,13,698076,53.0,7.592296540777795,7.592296540777795e-05,33
2011,1,14,523363,54.0,10.317886438284708,0.00010317886438284709,33
2011,1,15,376350,62.0,16.474026836721137,0.00016474026836721137,33
2011,1,16,266564,51.0,19.132365960894944,0.00019132365960894944,33
2011,1,17,316782,95.0,29.98907766224091,0.0002998907766224091,33
2011,2,1,1870881,6.0,0.320704523697659,3.20704523697659e-06,33
2011,2,2,1954590,3.0,0.15348487406566083,1.5348487406566084e-06,33
2011,2,3,2058890,1.0,0.0485698604587909,4.85698604587909e-07,33
2011,2,4,2067891,7.0,0.33850913805418176,3.385091380541818e-06,33
2011,2,5,1933849,11.0,0.5688138008706989,5.688138008706988e-06,33
2011,2,6,1823692,11.0,0.603172026855412,6.03172026855412e-06,33
2011,2,7,1691582,16.0,0.9458601474832435,9.458601474832436e-06,33
2011,2,8,1537499,12.0,0.7804883125127237,7.804883125127236e-06,33
2011,2,9,1532088,12.0,0.7832448266679198,7.832448266679199e-06,33
2011,2,10,1466354,19.0,1.2957307716963298,1.2957307716963298e-05,33
2011,2,11,1263454,27.0,2.136999051805606,2.136999051805606e-05,33
2011,2,12,1015008,19.0,1.8719064283237175,1.8719064283237175e-05,33
2011,2,13,788647,21.0,2.662788294382658,2.662788294382658e-05,33
2011,2,14,589144,21.0,3.56449357033255,3.5644935703325504e-05,33
2011,2,15,421789,21.0,4.978792713892491,4.9787927138924915e-05,33
2011,2,16,302495,29.0,9.58693532124498,9.58693532124498e-05,33
2011,2,17,408603,42.0,10.278925999074897,0.00010278925999074896,33
2012,1,1,1947767,7.0,0.3593859019071583,3.593859019071583e-06,34
2012,1,2,2024417,1.0,0.04939693748866958,4.939693748866958e-07,34
2012,1,3,2125456,1.0,0.04704872742602058,4.704872742602058e-07,34
2012,1,4,2130615,5.0,0.2346740260441234,2.346740260441234e-06,34
2012,1,5,1968349,17.0,0.8636679775791793,8.636679775791794e-06,34
2012,1,6,1793239,17.0,0.9480052575256281,9.480052575256281e-06,34
2012,1,7,1634325,32.0,1.9579948908570817,1.9579948908570816e-05,34
2012,1,8,1419444,30.0,2.113503597183122,2.1135035971831223e-05,34
2012,1,9,1364593,40.0,2.9312769448472915,2.9312769448472914e-05,34
2012,1,10,1311596,46.0,3.507177515027493,3.507177515027493e-05,34
2012,1,11,1142902,55.0,4.812311116788666,4.8123111167886664e-05,34
2012,1,12,924259,63.0,6.816271196710013,6.816271196710013e-05,34
2012,1,13,723831,63.0,8.70368912080306,8.70368912080306e-05,34
2012,1,14,544102,64.0,11.762500413525405,0.00011762500413525406,34
2012,1,15,388683,54.0,13.893069673744414,0.00013893069673744413,34
2012,1,16,271832,72.0,26.486947820712793,0.0002648694782071279,34
2012,1,17,330401,95.0,28.752939609746946,0.00028752939609746946,34
2012,2,1,1857348,5.0,0.2692010328705229,2.692010328705229e-06,34
2012,2,2,1932584,,0.001,1e-08,34
2012,2,3,2038750,1.0,0.049049662783568364,4.904966278356836e-07,34
2012,2,4,2074115,7.0,0.3374933405331913,3.374933405331913e-06,34
2012,2,5,1958526,10.0,0.5105880646976348,5.105880646976349e-06,34
2012,2,6,1830958,10.0,0.546162173026361,5.46162173026361e-06,34
2012,2,7,1724071,19.0,1.10204278130077,1.10204278130077e-05,34
2012,2,8,1550075,13.0,0.8386690966566134,8.386690966566133e-06,34
2012,2,9,1526328,17.0,1.1137841931747305,1.1137841931747305e-05,34
2012,2,10,1485409,20.0,1.3464305117311126,1.3464305117311125e-05,34
2012,2,11,1303861,14.0,1.0737340866856206,1.0737340866856206e-05,34
2012,2,12,1056435,21.0,1.9878175183518152,1.9878175183518152e-05,34
