age,age_label,year,obs_x100k,pred_x100k,phase,err_abs,error_pct
9,40–44,1985,8.47640744839987,8.277951254535282,train,0.19845619386458857,2.341277186976802
9,40–44,1986,7.16419189589291,7.219579686239126,train,0.05538779034621655,0.7731198598682048
9,40–44,1987,6.709270534561129,6.953471719078012,train,0.244201184516883,3.639757604928012
9,40–44,1988,5.782381022847245,6.629261574026326,train,0.8468805511790807,14.645879402151133
9,40–44,1989,5.157186239187899,5.207294988953565,train,0.05010874976566626,0.9716296337119847
9,40–44,1990,3.9360780917893408,4.413568092451167,train,0.47749000066182656,12.131110956814368
9,40–44,1991,4.639193696956689,4.620103409927103,train,0.01909028702958615,0.41150010705759876
9,40–44,1992,4.262836804577531,4.400627769312452,train,0.13779096473492114,3.232377195086569
9,40–44,1993,4.8419720883738,4.527673460222719,train,0.31429862815108134,6.4911284578808885
9,40–44,1994,4.220655889925294,4.078374270564529,train,0.142281619360765,3.371078407514605
9,40–44,1995,3.8788104464122943,3.92005524085871,train,0.0412447944464156,1.0633361701024853
9,40–44,1996,4.117186352275822,3.5939407537157813,train,0.5232455985600408,12.708815044789285
9,40–44,1997,3.748235958227491,3.2263662794857773,train,0.5218696787417136,13.923074335707014
9,40–44,1998,3.663605956499913,3.9535279199747637,train,0.28992196347485066,7.913568405479731
9,40–44,1999,5.016842256145631,3.706089010190678,train,1.3107532459549533,26.12705720115638
9,40–44,2000,3.5912929103388835,3.265599676577797,train,0.3256932337610867,9.068968805731679
9,40–44,2001,3.7992808277999712,3.5080190794582307,train,0.29126174834174057,7.666233730618958
9,40–44,2002,3.6155514869917074,3.1981639386529146,train,0.41738754833879277,11.544229140160219
9,40–44,2003,3.822065609128592,3.3155500777661984,train,0.5065155313623935,13.252402840826063
9,40–44,2004,2.819193066396024,2.773867738081341,train,0.045325328314683055,1.607741195697025
9,40–44,2005,2.763837944336304,2.363884301864828,train,0.399953642471476,14.47095128319903
9,40–44,2006,2.0485260501874754,2.293751289253752,train,0.24522523906627658,11.97081379774664
9,40–44,2007,2.617344268016053,2.6408572837601536,train,0.023513015744100585,0.8983539548629362
9,40–44,2008,2.216382669549811,2.618100868599511,train,0.4017181990497001,18.124947671211334
9,40–44,2009,2.069495022519555,2.3013225144364884,train,0.23182749191693341,11.202128509335076
9,40–44,2010,1.5846151779264483,2.0210661154969043,train,0.43645093757045594,27.543023924684025
9,40–44,2011,1.413969118224717,1.6706324705949238,train,0.2566633523702069,18.15197722935108
9,40–44,2012,1.9716899908368306,1.7975543564367988,train,0.17413563440003177,8.831795830445161
9,40–44,2013,1.5971185204294025,1.7488836069723426,train,0.15176508654294008,9.50243107206198
9,40–44,2014,1.3574225955869148,1.7313417963806037,train,0.3739192007936889,27.54626319094208
9,40–44,2015,1.5299420082436055,1.6332719880438746,train,0.10332997980026914,6.75384944288793
9,40–44,2016,1.899720326627551,1.9254342773534296,train,0.025713950725878565,1.3535650677343045
9,40–44,2017,1.8058075452090734,1.750072871086349,train,0.05573467412272448,3.0864127393083636
9,40–44,2018,2.090184254881865,1.9594582759111792,train,0.13072597897068605,6.254280150917821
9,40–44,2019,1.589411341641981,1.6512717029983612,test,0.06186036135638018,3.8920296927335243
9,40–44,2020,1.5278955530599927,1.6761049599162987,test,0.14820940685630601,9.700231574041801
9,40–44,2021,2.403536526667854,1.6802493226130406,test,0.7232872040548135,30.092623766260946
9,40–44,2022,2.0722612514776126,1.6822986799830837,test,0.38996257149452895,18.818214702247058
9,40–44,2023,2.7059547770249144,1.4392478635947723,test,1.266706913430142,46.811828644927836
10,45–49,1979,10.448622429144692,11.69151805929442,train,1.2428956301497287,11.895306185845882
10,45–49,1980,11.7063314661581,11.412637798375481,train,0.29369366778261785,2.508844625078818
10,45–49,1981,11.034093540171336,12.27722407936895,train,1.2431305391976153,11.26626790566715
10,45–49,1982,10.04740954663954,11.466601940768019,train,1.419192394128478,14.124958155041481
10,45–49,1983,11.2760759255779,10.189393958008615,train,1.0866819675692838,9.637057915726931
10,45–49,1984,8.403945051920086,9.274035129517708,train,0.8700900775976219,10.353352767327156
10,45–49,1985,7.623332819464232,9.491911384794092,train,1.8685785653298597,24.511307712539086
10,45–49,1986,7.508740256171813,8.331739747573508,train,0.8229994914016947,10.960553479330036
10,45–49,1987,9.531475896979964,8.010425351355016,train,1.5210505456249486,15.958184882016976
10,45–49,1988,7.829645518613238,7.674763273807533,train,0.15488224480570523,1.9781514301957501
10,45–49,1989,8.312010405738432,6.175516310771432,train,2.1364940949670004,25.703698511878798
10,45–49,1990,5.70885971669603,5.472730567430309,train,0.2361291492657207,4.136187627367013
